sample	unit	library	flowcell	platform	lane	sample_id	barcode	fq1	fq2	kb1	kb2
s0439	1	lib2	22HM5LLT4	ILLUMINA	4	MW_SW_2023_04	MW_SW_2023_04-lib2-4	data/fastqs/lib2/MW_SW_2023_04_1.fq.gz	data/fastqs/lib2/MW_SW_2023_04_2.fq.gz	1271916.717	1284688.363
s0440	1	lib2	22HM5LLT4	ILLUMINA	4	MW_SW_2023_05	MW_SW_2023_05-lib2-4	data/fastqs/lib2/MW_SW_2023_05_1.fq.gz	data/fastqs/lib2/MW_SW_2023_05_2.fq.gz	1352595.38	1367217.685
s0441	1	lib3	22HVG3LT4	ILLUMINA	7	MW_SW_2023_06	MW_SW_2023_06-lib3-7	data/fastqs/lib3/MW_SW_2023_06_1.fq.gz	data/fastqs/lib3/MW_SW_2023_06_2.fq.gz	1438042.917	1453682.633
s0442	1	lib3	22HVG3LT4	ILLUMINA	7	MW_SW_2023_07	MW_SW_2023_07-lib3-7	data/fastqs/lib3/MW_SW_2023_07_1.fq.gz	data/fastqs/lib3/MW_SW_2023_07_2.fq.gz	1590687.277	1573185.75
s0443	1	lib3	22HVG3LT4	ILLUMINA	7	MW_SW_2023_08	MW_SW_2023_08-lib3-7	data/fastqs/lib3/MW_SW_2023_08_1.fq.gz	data/fastqs/lib3/MW_SW_2023_08_2.fq.gz	1395685.747	1412618.633
s0444	1	lib4	22M5VMLT4	ILLUMINA	3	MW_SW_2023_09	MW_SW_2023_09-lib4-3	data/fastqs/intralib_reps/MW_SW_2023_09_1.fq.gz	data/fastqs/intralib_reps/MW_SW_2023_09_2.fq.gz	1626682.428	1698582.432
s0444	2	lib4	22M5VMLT4	ILLUMINA	3	MW_SW_2023_09	MW_SW_2023_09-lib4-3	data/fastqs/lib4/MW_SW_2023_09_1.fq.gz	data/fastqs/lib4/MW_SW_2023_09_2.fq.gz	1420231.302	1491908.625
s0445	1	lib3	22HVG3LT4	ILLUMINA	7	MW_SW_2023_10	MW_SW_2023_10-lib3-7	data/fastqs/lib3/MW_SW_2023_10_1.fq.gz	data/fastqs/lib3/MW_SW_2023_10_2.fq.gz	1417298.464	1427440.713
s0446	1	lib2	22HM5LLT4	ILLUMINA	4	MW_Ven_2024_02	MW_Ven_2024_02-lib2-4	data/fastqs/lib2/MW_Ven_2024_02_1.fq.gz	data/fastqs/lib2/MW_Ven_2024_02_2.fq.gz	1407506.525	1416266.098
s0447	1	lib2	22HM5LLT4	ILLUMINA	4	MW_Ven_2024_04	MW_Ven_2024_04-lib2-4	data/fastqs/lib2/MW_Ven_2024_04_1.fq.gz	data/fastqs/lib2/MW_Ven_2024_04_2.fq.gz	1370297.417	1382435.551
s0448	1	lib2	22HM5LLT4	ILLUMINA	4	MW_Ven_2024_06	MW_Ven_2024_06-lib2-4	data/fastqs/lib2/MW_Ven_2024_06_1.fq.gz	data/fastqs/lib2/MW_Ven_2024_06_2.fq.gz	1210490.045	1207256.927
s0449	1	lib2	22HM5LLT4	ILLUMINA	4	MW_Ven_2024_08	MW_Ven_2024_08-lib2-4	data/fastqs/lib2/MW_Ven_2024_08_1.fq.gz	data/fastqs/lib2/MW_Ven_2024_08_2.fq.gz	1480718.146	1492961.952
s0450	1	lib3	22HVG3LT4	ILLUMINA	7	MW_Ven_2024_10	MW_Ven_2024_10-lib3-7	data/fastqs/lib3/MW_Ven_2024_10_1.fq.gz	data/fastqs/lib3/MW_Ven_2024_10_2.fq.gz	1609764.222	1598825.941
s0451	1	lib3	22HVG3LT4	ILLUMINA	7	MW_Ven_2024_11	MW_Ven_2024_11-lib3-7	data/fastqs/lib3/MW_Ven_2024_11_1.fq.gz	data/fastqs/lib3/MW_Ven_2024_11_2.fq.gz	1512690.276	1522198.254
s0452	1	lib3	22HVG3LT4	ILLUMINA	7	MW_Ven_2024_12	MW_Ven_2024_12-lib3-7	data/fastqs/lib3/MW_Ven_2024_12_1.fq.gz	data/fastqs/lib3/MW_Ven_2024_12_2.fq.gz	1280501.907	1267712.64
s0453	1	lib3	22HVG3LT4	ILLUMINA	7	MW_Ven_2024_13	MW_Ven_2024_13-lib3-7	data/fastqs/lib3/MW_Ven_2024_13_1.fq.gz	data/fastqs/lib3/MW_Ven_2024_13_2.fq.gz	1591563.77	1599909.343
s0454	1	lib4	22M5VMLT4	ILLUMINA	3	NCJ_PG_01_12_2022_03	NCJ_PG_01_12_2022_03-lib4-3	data/fastqs/lib4/NCJ_PG_01_12_2022_03_1.fq.gz	data/fastqs/lib4/NCJ_PG_01_12_2022_03_2.fq.gz	1282799.391	1294244.456
s0455	1	lib2	22HM5LLT4	ILLUMINA	4	NCJ_PG_01_12_2022_04	NCJ_PG_01_12_2022_04-lib2-4	data/fastqs/lib2/NCJ_PG_01_12_2022_04_1.fq.gz	data/fastqs/lib2/NCJ_PG_01_12_2022_04_2.fq.gz	1228383.67	1229318.732
s0456	1	lib1	HCVC5DSX7	ILLUMINA	3	NCJ_PG_1_12_22_01	NCJ_PG_1_12_22_01-lib1-3	data/fastqs/lib1/NCJ_PG_1_12_22_01_1.fq.gz	data/fastqs/lib1/NCJ_PG_1_12_22_01_2.fq.gz	840101.899	873033.782
s0457	1	lib1	HCVC5DSX7	ILLUMINA	3	NCJ_PG_1_12_22_02	NCJ_PG_1_12_22_02-lib1-3	data/fastqs/lib1/NCJ_PG_1_12_22_02_1.fq.gz	data/fastqs/lib1/NCJ_PG_1_12_22_02_2.fq.gz	1088302.023	1159986.445
s0458	1	lib1	HCVC5DSX7	ILLUMINA	3	NCJ_PG_1_12_22_05	NCJ_PG_1_12_22_05-lib1-3	data/fastqs/lib1/NCJ_PG_1_12_22_05_1.fq.gz	data/fastqs/lib1/NCJ_PG_1_12_22_05_2.fq.gz	1443761.361	1536021.542
s0459	1	lib1	HCVC5DSX7	ILLUMINA	3	NCJ_PG_1_12_22_06	NCJ_PG_1_12_22_06-lib1-3	data/fastqs/lib1/NCJ_PG_1_12_22_06_1.fq.gz	data/fastqs/lib1/NCJ_PG_1_12_22_06_2.fq.gz	1014132.091	1090867.082
s0460	1	lib1	HCVC5DSX7	ILLUMINA	3	NCJ_PG_1_12_22_07	NCJ_PG_1_12_22_07-lib1-3	data/fastqs/lib1/NCJ_PG_1_12_22_07_1.fq.gz	data/fastqs/lib1/NCJ_PG_1_12_22_07_2.fq.gz	973520.459	1034418.966
s0461	1	lib1	HCVC5DSX7	ILLUMINA	3	NCJ_PG_1_12_22_08	NCJ_PG_1_12_22_08-lib1-3	data/fastqs/lib1/NCJ_PG_1_12_22_08_1.fq.gz	data/fastqs/lib1/NCJ_PG_1_12_22_08_2.fq.gz	1338048.52	1422600.496
s0462	1	lib1	HCVC5DSX7	ILLUMINA	3	NCJ_PG_1_12_22_09	NCJ_PG_1_12_22_09-lib1-3	data/fastqs/lib1/NCJ_PG_1_12_22_09_1.fq.gz	data/fastqs/lib1/NCJ_PG_1_12_22_09_2.fq.gz	1196328.777	1254443.553
s0463	1	lib1	HCVC5DSX7	ILLUMINA	3	NCJ_PG_1_12_22_10	NCJ_PG_1_12_22_10-lib1-3	data/fastqs/lib1/NCJ_PG_1_12_22_10_1.fq.gz	data/fastqs/lib1/NCJ_PG_1_12_22_10_2.fq.gz	1174779.815	1248460.269
s0464	1	lib1	HCVC5DSX7	ILLUMINA	3	NCJ_PG_1_12_22_11	NCJ_PG_1_12_22_11-lib1-3	data/fastqs/lib1/NCJ_PG_1_12_22_11_1.fq.gz	data/fastqs/lib1/NCJ_PG_1_12_22_11_2.fq.gz	1190369.605	1276364.415
s0465	1	lib1	HCVC5DSX7	ILLUMINA	3	NCJ_PG_1_12_22_12	NCJ_PG_1_12_22_12-lib1-3	data/fastqs/lib1/NCJ_PG_1_12_22_12_1.fq.gz	data/fastqs/lib1/NCJ_PG_1_12_22_12_2.fq.gz	1388943.935	1473773.789
s0466	1	lib1	HCVC5DSX7	ILLUMINA	3	NCJ_PG_1_12_22_13	NCJ_PG_1_12_22_13-lib1-3	data/fastqs/lib1/NCJ_PG_1_12_22_13_1.fq.gz	data/fastqs/lib1/NCJ_PG_1_12_22_13_2.fq.gz	984442.464	1034521.749
s0467	1	lib1	HCVC5DSX7	ILLUMINA	3	NCJ_PG_1_12_22_14	NCJ_PG_1_12_22_14-lib1-3	data/fastqs/lib1/NCJ_PG_1_12_22_14_1.fq.gz	data/fastqs/lib1/NCJ_PG_1_12_22_14_2.fq.gz	1228047.855	1268763.665
s0468	1	lib1	HCVC5DSX7	ILLUMINA	3	NCJ_PG_1_12_22_15	NCJ_PG_1_12_22_15-lib1-3	data/fastqs/lib1/NCJ_PG_1_12_22_15_1.fq.gz	data/fastqs/lib1/NCJ_PG_1_12_22_15_2.fq.gz	1595656.289	1644154.915
s0469	1	lib1	HCVC5DSX7	ILLUMINA	3	NCJ_PG_1_12_22_16	NCJ_PG_1_12_22_16-lib1-3	data/fastqs/intralib_reps/NCJ_PG_1_12_22_16_1.fq.gz	data/fastqs/intralib_reps/NCJ_PG_1_12_22_16_2.fq.gz	1285641.77	1374223.827
s0469	2	lib1	HCVC5DSX7	ILLUMINA	3	NCJ_PG_1_12_22_16	NCJ_PG_1_12_22_16-lib1-3	data/fastqs/lib1/NCJ_PG_1_12_22_16_1.fq.gz	data/fastqs/lib1/NCJ_PG_1_12_22_16_2.fq.gz	939852.976	971401.52
s0470	1	lib1	HCVC5DSX7	ILLUMINA	3	NCJ_PG_1_12_22_17	NCJ_PG_1_12_22_17-lib1-3	data/fastqs/lib1/NCJ_PG_1_12_22_17_1.fq.gz	data/fastqs/lib1/NCJ_PG_1_12_22_17_2.fq.gz	986073.745	1025780.211
s0471	1	lib4	22M5VMLT4	ILLUMINA	3	NE_24_01	NE_24_01-lib4-3	data/fastqs/lib4/NE_24_01_1.fq.gz	data/fastqs/lib4/NE_24_01_2.fq.gz	1066269.323	1092761.441
s0472	1	lib4	22M5VMLT4	ILLUMINA	3	NE_24_02	NE_24_02-lib4-3	data/fastqs/lib4/NE_24_02_1.fq.gz	data/fastqs/lib4/NE_24_02_2.fq.gz	1397843.249	1441532.233
s0473	1	lib4	22M5VMLT4	ILLUMINA	3	NE_24_03	NE_24_03-lib4-3	data/fastqs/lib4/NE_24_03_1.fq.gz	data/fastqs/lib4/NE_24_03_2.fq.gz	1186338.687	1207737.803
s0474	1	lib4	22M5VMLT4	ILLUMINA	3	NE_24_04	NE_24_04-lib4-3	data/fastqs/lib4/NE_24_04_1.fq.gz	data/fastqs/lib4/NE_24_04_2.fq.gz	1156039.762	1177013.999
s0475	1	lib4	22M5VMLT4	ILLUMINA	3	NE_24_05	NE_24_05-lib4-3	data/fastqs/lib4/NE_24_05_1.fq.gz	data/fastqs/lib4/NE_24_05_2.fq.gz	1092679.173	1113744.477
s0476	1	lib4	22M5VMLT4	ILLUMINA	3	NE_24_06	NE_24_06-lib4-3	data/fastqs/lib4/NE_24_06_1.fq.gz	data/fastqs/lib4/NE_24_06_2.fq.gz	1052776.318	1064850.132
s0477	1	lib4	22M5VMLT4	ILLUMINA	3	NE_24_07	NE_24_07-lib4-3	data/fastqs/lib4/NE_24_07_1.fq.gz	data/fastqs/lib4/NE_24_07_2.fq.gz	1291329.926	1323025.974
s0478	1	lib4	22M5VMLT4	ILLUMINA	3	NE_24_08	NE_24_08-lib4-3	data/fastqs/lib4/NE_24_08_1.fq.gz	data/fastqs/lib4/NE_24_08_2.fq.gz	1358539.862	1356011.989
s0479	1	lib4	22M5VMLT4	ILLUMINA	3	NE_24_09	NE_24_09-lib4-3	data/fastqs/lib4/NE_24_09_1.fq.gz	data/fastqs/lib4/NE_24_09_2.fq.gz	1144978.85	1164893.764
s0480	1	lib4	22M5VMLT4	ILLUMINA	3	NE_24_10	NE_24_10-lib4-3	data/fastqs/lib4/NE_24_10_1.fq.gz	data/fastqs/lib4/NE_24_10_2.fq.gz	1459127.011	1476825.248
s0481	1	lib4	22M5VMLT4	ILLUMINA	3	NE_24_11	NE_24_11-lib4-3	data/fastqs/lib4/NE_24_11_1.fq.gz	data/fastqs/lib4/NE_24_11_2.fq.gz	1539497.547	1557958.951
s0482	1	lib4	22M5VMLT4	ILLUMINA	3	NE_24_12	NE_24_12-lib4-3	data/fastqs/lib4/NE_24_12_1.fq.gz	data/fastqs/lib4/NE_24_12_2.fq.gz	1492973.968	1486350.179
s0483	1	lib4	22M5VMLT4	ILLUMINA	3	NE_24_13	NE_24_13-lib4-3	data/fastqs/lib4/NE_24_13_1.fq.gz	data/fastqs/lib4/NE_24_13_2.fq.gz	1036073.495	1044265.215
s0484	1	lib5	22T3TYLT4	ILLUMINA	6	NE_24_14	NE_24_14-lib5-6	data/fastqs/lib5/NE_24_14_1.fq.gz	data/fastqs/lib5/NE_24_14_2.fq.gz	3825663.17	3870047.208
s0485	1	lib4	22M5VMLT4	ILLUMINA	3	NE_24_15	NE_24_15-lib4-3	data/fastqs/lib4/NE_24_15_1.fq.gz	data/fastqs/lib4/NE_24_15_2.fq.gz	1214954.161	1232345.457
s0486	1	lib4	22M5VMLT4	ILLUMINA	3	NE_24_16	NE_24_16-lib4-3	data/fastqs/lib4/NE_24_16_1.fq.gz	data/fastqs/lib4/NE_24_16_2.fq.gz	1226074.72	1247133.803
s0487	1	lib4	22M5VMLT4	ILLUMINA	3	NE_24_17	NE_24_17-lib4-3	data/fastqs/lib4/NE_24_17_1.fq.gz	data/fastqs/lib4/NE_24_17_2.fq.gz	1525766.395	1518019.176
s0488	1	lib3	22HVG3LT4	ILLUMINA	7	NHFG_BERD_2024_01	NHFG_BERD_2024_01-lib3-7	data/fastqs/lib3/NHFG_BERD_2024_01_1.fq.gz	data/fastqs/lib3/NHFG_BERD_2024_01_2.fq.gz	1363577.55	1347183.782
s0489	1	lib3	22HVG3LT4	ILLUMINA	7	NHFG_BERD_2024_02	NHFG_BERD_2024_02-lib3-7	data/fastqs/lib3/NHFG_BERD_2024_02_1.fq.gz	data/fastqs/lib3/NHFG_BERD_2024_02_2.fq.gz	1471298.994	1443598.581
s0489	2	lib4	22M5VMLT4	ILLUMINA	3	NHFG_BERD_2024_02	NHFG_BERD_2024_02-lib4-3	data/fastqs/lib4/NHFG_BERD_2024_02_1.fq.gz	data/fastqs/lib4/NHFG_BERD_2024_02_2.fq.gz	1397198.937	1422259.935
s0490	1	lib4	22M5VMLT4	ILLUMINA	3	NHFG_BERD_2024_03	NHFG_BERD_2024_03-lib4-3	data/fastqs/lib4/NHFG_BERD_2024_03_1.fq.gz	data/fastqs/lib4/NHFG_BERD_2024_03_2.fq.gz	1134052.022	1135523.662
s0491	1	lib4	22M5VMLT4	ILLUMINA	3	NHFG_BERD_2024_04	NHFG_BERD_2024_04-lib4-3	data/fastqs/lib4/NHFG_BERD_2024_04_1.fq.gz	data/fastqs/lib4/NHFG_BERD_2024_04_2.fq.gz	1151115.044	1169252.7
s0492	1	lib4	22M5VMLT4	ILLUMINA	3	NHFG_BERD_2024_05	NHFG_BERD_2024_05-lib4-3	data/fastqs/lib4/NHFG_BERD_2024_05_1.fq.gz	data/fastqs/lib4/NHFG_BERD_2024_05_2.fq.gz	1352436.871	1355003.729
s0493	1	lib4	22M5VMLT4	ILLUMINA	3	NHFG_BERD_2024_06	NHFG_BERD_2024_06-lib4-3	data/fastqs/lib4/NHFG_BERD_2024_06_1.fq.gz	data/fastqs/lib4/NHFG_BERD_2024_06_2.fq.gz	1122565.099	1144301.221
s0494	1	lib3	22HVG3LT4	ILLUMINA	7	NHFG_BFCA_2024_01	NHFG_BFCA_2024_01-lib3-7	data/fastqs/lib3/NHFG_BFCA_2024_01_1.fq.gz	data/fastqs/lib3/NHFG_BFCA_2024_01_2.fq.gz	1299062.605	1284613.268
s0494	2	lib4	22M5VMLT4	ILLUMINA	3	NHFG_BFCA_2024_01	NHFG_BFCA_2024_01-lib4-3	data/fastqs/lib4/NHFG_BFCA_2024_01_1.fq.gz	data/fastqs/lib4/NHFG_BFCA_2024_01_2.fq.gz	1744808.55	1730970.714
s0495	1	lib3	22HVG3LT4	ILLUMINA	7	NHFG_BFCA_2024_02	NHFG_BFCA_2024_02-lib3-7	data/fastqs/lib3/NHFG_BFCA_2024_02_1.fq.gz	data/fastqs/lib3/NHFG_BFCA_2024_02_2.fq.gz	1409798.75	1375293.777
s0495	2	lib4	22M5VMLT4	ILLUMINA	3	NHFG_BFCA_2024_02	NHFG_BFCA_2024_02-lib4-3	data/fastqs/lib4/NHFG_BFCA_2024_02_1.fq.gz	data/fastqs/lib4/NHFG_BFCA_2024_02_2.fq.gz	1629939.916	1653797.622
s0496	1	lib4	22M5VMLT4	ILLUMINA	3	NHFG_BFCA_2024_03	NHFG_BFCA_2024_03-lib4-3	data/fastqs/lib4/NHFG_BFCA_2024_03_1.fq.gz	data/fastqs/lib4/NHFG_BFCA_2024_03_2.fq.gz	1712717.399	1741709.261
s0497	1	lib5	22T3TYLT4	ILLUMINA	6	NHFG_BFCA_2024_04	NHFG_BFCA_2024_04-lib5-6	data/fastqs/lib5/NHFG_BFCA_2024_04_1.fq.gz	data/fastqs/lib5/NHFG_BFCA_2024_04_2.fq.gz	3489482.327	3491107.515
s0498	1	lib5	22T3TYLT4	ILLUMINA	6	NHFG_BFCA_2024_05	NHFG_BFCA_2024_05-lib5-6	data/fastqs/lib5/NHFG_BFCA_2024_05_1.fq.gz	data/fastqs/lib5/NHFG_BFCA_2024_05_2.fq.gz	3098579.99	3136974.561
s0499	1	lib3	22HVG3LT4	ILLUMINA	7	NHFG_BRWMA_2024_01	NHFG_BRWMA_2024_01-lib3-7	data/fastqs/lib3/NHFG_BRWMA_2024_01_1.fq.gz	data/fastqs/lib3/NHFG_BRWMA_2024_01_2.fq.gz	1280698.472	1259545.591
s0499	2	lib4	22M5VMLT4	ILLUMINA	3	NHFG_BRWMA_2024_01	NHFG_BRWMA_2024_01-lib4-3	data/fastqs/lib4/NHFG_BRWMA_2024_01_1.fq.gz	data/fastqs/lib4/NHFG_BRWMA_2024_01_2.fq.gz	1426004.035	1454015.57
s0500	1	lib4	22M5VMLT4	ILLUMINA	3	NHFG_BRWMA_2024_03	NHFG_BRWMA_2024_03-lib4-3	data/fastqs/lib4/NHFG_BRWMA_2024_03_1.fq.gz	data/fastqs/lib4/NHFG_BRWMA_2024_03_2.fq.gz	1557324.243	1566482.596
s0501	1	lib4	22M5VMLT4	ILLUMINA	3	NHFG_BRWMA_2024_04	NHFG_BRWMA_2024_04-lib4-3	data/fastqs/lib4/NHFG_BRWMA_2024_04_1.fq.gz	data/fastqs/lib4/NHFG_BRWMA_2024_04_2.fq.gz	1494757.916	1514221.001
s0502	1	lib4	22M5VMLT4	ILLUMINA	3	NHFG_BRWMA_2024_05	NHFG_BRWMA_2024_05-lib4-3	data/fastqs/lib4/NHFG_BRWMA_2024_05_1.fq.gz	data/fastqs/lib4/NHFG_BRWMA_2024_05_2.fq.gz	1489464.852	1513826.335
s0503	1	lib4	22M5VMLT4	ILLUMINA	3	NHFG_BRWMA_2024_06	NHFG_BRWMA_2024_06-lib4-3	data/fastqs/lib4/NHFG_BRWMA_2024_06_1.fq.gz	data/fastqs/lib4/NHFG_BRWMA_2024_06_2.fq.gz	1153086.998	1182452.994
s0504	1	lib4	22M5VMLT4	ILLUMINA	3	NHFG_BRWMA_2024_07	NHFG_BRWMA_2024_07-lib4-3	data/fastqs/lib4/NHFG_BRWMA_2024_07_1.fq.gz	data/fastqs/lib4/NHFG_BRWMA_2024_07_2.fq.gz	1477637.698	1507173.73
s0505	1	lib4	22M5VMLT4	ILLUMINA	3	NHFG_BRWMA_2024_08	NHFG_BRWMA_2024_08-lib4-3	data/fastqs/lib4/NHFG_BRWMA_2024_08_1.fq.gz	data/fastqs/lib4/NHFG_BRWMA_2024_08_2.fq.gz	1469681.715	1498540.179
s0506	1	lib4	22M5VMLT4	ILLUMINA	3	NHFG_BRWMA_2024_09	NHFG_BRWMA_2024_09-lib4-3	data/fastqs/lib4/NHFG_BRWMA_2024_09_1.fq.gz	data/fastqs/lib4/NHFG_BRWMA_2024_09_2.fq.gz	1327575.137	1355197.479
s0507	1	lib4	22M5VMLT4	ILLUMINA	3	NHFG_BRWMA_2024_10	NHFG_BRWMA_2024_10-lib4-3	data/fastqs/lib4/NHFG_BRWMA_2024_10_1.fq.gz	data/fastqs/lib4/NHFG_BRWMA_2024_10_2.fq.gz	1129632.09	1150029.569
s0508	1	lib3	22HVG3LT4	ILLUMINA	7	NHFG_BWMA_2024_02	NHFG_BWMA_2024_02-lib3-7	data/fastqs/lib3/NHFG_BWMA_2024_02_1.fq.gz	data/fastqs/lib3/NHFG_BWMA_2024_02_2.fq.gz	1428686.646	1410806.486
s0508	2	lib4	22M5VMLT4	ILLUMINA	3	NHFG_BWMA_2024_02	NHFG_BWMA_2024_02-lib4-3	data/fastqs/lib4/NHFG_BWMA_2024_02_1.fq.gz	data/fastqs/lib4/NHFG_BWMA_2024_02_2.fq.gz	1301161.079	1317484.634
s0509	1	lib3	22HVG3LT4	ILLUMINA	7	NHFG_FH_2024_01	NHFG_FH_2024_01-lib3-7	data/fastqs/lib3/NHFG_FH_2024_01_1.fq.gz	data/fastqs/lib3/NHFG_FH_2024_01_2.fq.gz	1590468.522	1566825.846
s0509	2	lib4	22M5VMLT4	ILLUMINA	3	NHFG_FH_2024_01	NHFG_FH_2024_01-lib4-3	data/fastqs/lib4/NHFG_FH_2024_01_1.fq.gz	data/fastqs/lib4/NHFG_FH_2024_01_2.fq.gz	1256907.235	1261155.635
s0510	1	lib3	22HVG3LT4	ILLUMINA	7	NHFG_FH_2024_02	NHFG_FH_2024_02-lib3-7	data/fastqs/lib3/NHFG_FH_2024_02_1.fq.gz	data/fastqs/lib3/NHFG_FH_2024_02_2.fq.gz	1167614.541	1163464.584
s0510	2	lib4	22M5VMLT4	ILLUMINA	3	NHFG_FH_2024_02	NHFG_FH_2024_02-lib4-3	data/fastqs/lib4/NHFG_FH_2024_02_1.fq.gz	data/fastqs/lib4/NHFG_FH_2024_02_2.fq.gz	1832287.848	1871892.946
s0511	1	lib4	22M5VMLT4	ILLUMINA	3	NHFG_FH_2024_03	NHFG_FH_2024_03-lib4-3	data/fastqs/lib4/NHFG_FH_2024_03_1.fq.gz	data/fastqs/lib4/NHFG_FH_2024_03_2.fq.gz	1264881.768	1282054.173
s0512	1	lib4	22M5VMLT4	ILLUMINA	3	NHFG_FH_2024_04	NHFG_FH_2024_04-lib4-3	data/fastqs/lib4/NHFG_FH_2024_04_1.fq.gz	data/fastqs/lib4/NHFG_FH_2024_04_2.fq.gz	1382093.475	1409234.157
s0513	1	lib4	22M5VMLT4	ILLUMINA	3	NHFG_FH_2024_05	NHFG_FH_2024_05-lib4-3	data/fastqs/lib4/NHFG_FH_2024_05_1.fq.gz	data/fastqs/lib4/NHFG_FH_2024_05_2.fq.gz	1506158.658	1513986.706
s0514	1	lib4	22M5VMLT4	ILLUMINA	3	NHFG_FH_2024_06	NHFG_FH_2024_06-lib4-3	data/fastqs/lib4/NHFG_FH_2024_06_1.fq.gz	data/fastqs/lib4/NHFG_FH_2024_06_2.fq.gz	1309348.439	1334448.068
s0515	1	lib4	22M5VMLT4	ILLUMINA	3	NHFG_FH_2024_07	NHFG_FH_2024_07-lib4-3	data/fastqs/lib4/NHFG_FH_2024_07_1.fq.gz	data/fastqs/lib4/NHFG_FH_2024_07_2.fq.gz	1842644.234	1910547.789
s0516	1	lib4	22M5VMLT4	ILLUMINA	3	NHFG_FH_2024_08	NHFG_FH_2024_08-lib4-3	data/fastqs/lib4/NHFG_FH_2024_08_1.fq.gz	data/fastqs/lib4/NHFG_FH_2024_08_2.fq.gz	1564545.811	1557573.749
s0517	1	lib4	22M5VMLT4	ILLUMINA	3	NHFG_FH_2024_09	NHFG_FH_2024_09-lib4-3	data/fastqs/lib4/NHFG_FH_2024_09_1.fq.gz	data/fastqs/lib4/NHFG_FH_2024_09_2.fq.gz	1307034.649	1336849.698
s0518	1	lib3	22HVG3LT4	ILLUMINA	7	NHFG_HCA_2024_01	NHFG_HCA_2024_01-lib3-7	data/fastqs/lib3/NHFG_HCA_2024_01_1.fq.gz	data/fastqs/lib3/NHFG_HCA_2024_01_2.fq.gz	1783028.502	1760962.725
s0518	2	lib4	22M5VMLT4	ILLUMINA	3	NHFG_HCA_2024_01	NHFG_HCA_2024_01-lib4-3	data/fastqs/lib4/NHFG_HCA_2024_01_1.fq.gz	data/fastqs/lib4/NHFG_HCA_2024_01_2.fq.gz	1272514.916	1295020.864
s0519	1	lib3	22HVG3LT4	ILLUMINA	7	NHFG_HCA_2024_02	NHFG_HCA_2024_02-lib3-7	data/fastqs/lib3/NHFG_HCA_2024_02_1.fq.gz	data/fastqs/lib3/NHFG_HCA_2024_02_2.fq.gz	1527600.182	1504232.142
s0519	2	lib4	22M5VMLT4	ILLUMINA	3	NHFG_HCA_2024_02	NHFG_HCA_2024_02-lib4-3	data/fastqs/lib4/NHFG_HCA_2024_02_1.fq.gz	data/fastqs/lib4/NHFG_HCA_2024_02_2.fq.gz	1455647.818	1456865.679
s0520	1	lib4	22M5VMLT4	ILLUMINA	3	NHFG_HCA_2024_03	NHFG_HCA_2024_03-lib4-3	data/fastqs/lib4/NHFG_HCA_2024_03_1.fq.gz	data/fastqs/lib4/NHFG_HCA_2024_03_2.fq.gz	1422903.044	1432527.184
s0521	1	lib4	22M5VMLT4	ILLUMINA	3	NHFG_HCA_2024_04	NHFG_HCA_2024_04-lib4-3	data/fastqs/lib4/NHFG_HCA_2024_04_1.fq.gz	data/fastqs/lib4/NHFG_HCA_2024_04_2.fq.gz	1535847.769	1557446.756
s0522	1	lib4	22M5VMLT4	ILLUMINA	3	NHFG_HCA_2024_05	NHFG_HCA_2024_05-lib4-3	data/fastqs/lib4/NHFG_HCA_2024_05_1.fq.gz	data/fastqs/lib4/NHFG_HCA_2024_05_2.fq.gz	1057217.686	1065898.351
s0523	1	lib5	22T3TYLT4	ILLUMINA	6	NHFG_HCA_2024_06	NHFG_HCA_2024_06-lib5-6	data/fastqs/lib5/NHFG_HCA_2024_06_1.fq.gz	data/fastqs/lib5/NHFG_HCA_2024_06_2.fq.gz	3526309.699	3556957.974
s0524	1	lib5	22T3TYLT4	ILLUMINA	6	NHFG_HCA_2024_07	NHFG_HCA_2024_07-lib5-6	data/fastqs/lib5/NHFG_HCA_2024_07_1.fq.gz	data/fastqs/lib5/NHFG_HCA_2024_07_2.fq.gz	3392610.32	3440468.166
s0525	1	lib5	22T3TYLT4	ILLUMINA	6	NHFG_HCA_2024_08	NHFG_HCA_2024_08-lib5-6	data/fastqs/lib5/NHFG_HCA_2024_08_1.fq.gz	data/fastqs/lib5/NHFG_HCA_2024_08_2.fq.gz	3230431.124	3271715.756
s0526	1	lib5	22T3TYLT4	ILLUMINA	6	NHFG_HCA_2024_09	NHFG_HCA_2024_09-lib5-6	data/fastqs/lib5/NHFG_HCA_2024_09_1.fq.gz	data/fastqs/lib5/NHFG_HCA_2024_09_2.fq.gz	3439953.005	3479556.341
s0527	1	lib5	22T3TYLT4	ILLUMINA	6	NHFG_HCA_2024_10	NHFG_HCA_2024_10-lib5-6	data/fastqs/lib5/NHFG_HCA_2024_10_1.fq.gz	data/fastqs/lib5/NHFG_HCA_2024_10_2.fq.gz	3710112.776	3740394.046
s0528	1	lib4	22M5VMLT4	ILLUMINA	3	NHFG_JEFF_2024_01	NHFG_JEFF_2024_01-lib4-3	data/fastqs/lib4/NHFG_JEFF_2024_01_1.fq.gz	data/fastqs/lib4/NHFG_JEFF_2024_01_2.fq.gz	2298458.786	2353181.662
